2024-02-03 10:07:54 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-02-03 10:48:00 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/user/deptTree],耗时:[1313]毫秒
2024-02-03 10:48:00 [XNIO-1 task-4] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/user/list],耗时:[1521]毫秒
2024-02-03 10:48:00 [XNIO-1 task-4] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/role/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-02-03 10:48:00 [XNIO-1 task-4] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/role/list],耗时:[322]毫秒
2024-02-03 11:09:52 [XNIO-1 task-4] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/sys_show_hide],无参数
2024-02-03 11:09:52 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/list],无参数
2024-02-03 11:09:52 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/list],耗时:[194]毫秒
2024-02-03 11:09:52 [XNIO-1 task-4] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/sys_show_hide],耗时:[319]毫秒
2024-02-03 11:10:06 [XNIO-1 task-4] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dept/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-02-03 11:10:06 [XNIO-1 task-4] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dept/list],耗时:[132]毫秒
2024-02-03 11:10:07 [XNIO-1 task-4] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/post/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-02-03 11:10:07 [XNIO-1 task-4] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/post/list],耗时:[140]毫秒
2024-02-03 11:10:13 [XNIO-1 task-4] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/type/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-02-03 11:10:14 [XNIO-1 task-4] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/type/list],耗时:[289]毫秒
2024-02-03 11:10:18 [XNIO-1 task-4] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/type/1],无参数
2024-02-03 11:10:18 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/type/optionselect],无参数
2024-02-03 11:10:18 [XNIO-1 task-4] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/type/1],耗时:[89]毫秒
2024-02-03 11:10:19 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/type/optionselect],耗时:[108]毫秒
2024-02-03 11:10:19 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"],"dictType":["sys_user_sex"]}]
2024-02-03 11:10:19 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/list],耗时:[100]毫秒
2024-02-03 11:12:02 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/sys_notice_status],无参数
2024-02-03 11:12:02 [XNIO-1 task-4] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/sys_notice_type],无参数
2024-02-03 11:12:02 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-02-03 11:12:02 [XNIO-1 task-4] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/sys_notice_type],耗时:[260]毫秒
2024-02-03 11:12:02 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/sys_notice_status],耗时:[270]毫秒
2024-02-03 11:12:02 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[264]毫秒
2024-02-03 11:12:12 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/tenant/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-02-03 11:12:12 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/tenant/list],耗时:[114]毫秒
2024-02-03 11:12:13 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/tenant/package/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-02-03 11:12:13 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/tenant/package/list],耗时:[61]毫秒
2024-02-03 11:12:15 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /monitor/online/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-02-03 11:12:17 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /monitor/online/list],耗时:[1893]毫秒
2024-02-03 11:12:17 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /monitor/cache],无参数
2024-02-03 11:12:17 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /monitor/cache],耗时:[95]毫秒
